artist,song,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre_class
J. Cole,ATM,0.115,0.719,216727,0.497,0,8,0.0898,-7.661,1,0.681,81.651,4,0.345,2
J. Cole,Kevin’s Heart,0.482,0.829,200310,0.527,0,6,0.631,-6.644,0,0.367,116.078,4,0.473,2
J. Cole,Motiv8,0.135,0.869,133922,0.385,0,4,0.0931,-7.801,1,0.297,149.897,4,0.596,2
J. Cole,1985 - Intro to “The Fall Off”,0.147,0.678,190177,0.648,0,2,0.182,-5.892,1,0.445,94.336,4,0.635,2
J. Cole,Photograph,0.0299,0.825,218954,0.487,0,1,0.0868,-6.416,1,0.233,105.05,3,0.372,2
J. Cole,The Cut Off (feat. kiLL edward),0.185,0.74,237295,0.543,0,1,0.372,-7.979,1,0.399,78.198,4,0.337,2
J. Cole,BRACKETS,0.19,0.675,315771,0.567,1.77e-06,10,0.175,-9.147,0,0.263,84.039,4,0.658,2
J. Cole,Window Pain - Outro,0.0607,0.72,286730,0.626,0,8,0.0728,-9.351,1,0.397,75.032,4,0.182,2
J. Cole,FRIENDS (feat. kiLL edward),0.102,0.716,257646,0.652,0,6,0.11,-7.909,0,0.398,109.295,5,0.494,2
J. Cole,Be Free - Be Free,0.298,0.628,261198,0.582,0,9,0.141,-9.354,0,0.238,88.017,4,0.712,2
J. Cole,De Aranjuez,0.961,0.256,335173,0.117,0.914,11,0.103,-23.008,0,0.0349,141.372,5,0.0748,2
J. Cole,The Weeknd,0.245,0.236,30173,0.28,0.181,7,0.155,-24.64,0,0.0518,108.499,4,0.358,2
J. Cole,My divine fits her,0.0554,0.418,167467,0.258,0.808,0,0.333,-21.811,0,0.057,111.577,4,0.269,2
J. Cole,cello tuner,0.955,0.198,195080,0.0381,0.942,2,0.109,-25.916,0,0.0398,141.38,3,0.0985,2
J. Cole,The Ferro Dance - The Weeknd Special Edit,0.00174,0.735,39907,0.282,0.963,1,0.23,-18.553,1,0.0636,92.436,4,0.508,2
J. Cole,Santa lucia - Exclucive the weeknd Extended Mix,0.961,0.344,246787,0.126,0.795,9,0.161,-28.565,1,0.0393,140.72,3,0.272,2
J. Cole,Jumbo Bingo - The Weeknd Extended Edit,0.568,0.669,245427,0.762,0.904,1,0.104,-15.138,0,0.0605,158.4,4,0.767,2
J. Cole,Riffs D Gigue,0.945,0.291,328813,0.13,0.871,9,0.108,-23.056,0,0.0454,144.283,5,0.198,2
J. Cole,yellow ostrich Ocean,0.064,0.423,287200,0.348,0.872,1,0.116,-20.514,1,0.13,83.987,4,0.0566,2
J. Cole,Jumbo Africo,0.687,0.464,155107,0.783,0.911,11,0.0937,-14.203,1,0.0852,170.114,4,0.567,2
J. Cole,6:19am,0.755,0.142,694814,0.171,0.918,0,0.353,-24.07,1,0.0386,142.612,3,0.0545,2
J. Cole,4:19am,0.863,0.0708,338430,0.227,0.693,1,0.0859,-24.874,1,0.0731,79.52,5,0.0395,2
J. Cole,Walking on Marbles,0.571,0.2,1190692,0.656,0.128,8,0.268,-21.474,1,0.126,74.226,4,0.0245,2
J. Cole,Chaucers Lament,0.79,0.423,307309,0.254,0.471,0,0.343,-17.169,1,0.0447,109.503,5,0.211,2
J. Cole,5:19am,0.971,0.0694,367737,0.0953,0.943,0,0.115,-23.397,1,0.0354,74.252,4,0.0765,2
J. Cole,7:17am (Wake Up),0.882,0.149,522231,0.218,0.782,0,0.0699,-21.457,1,0.0378,142.315,4,0.0991,2
J. Cole,Radio Free Audio,0.0011,0.425,336558,0.579,0.0492,0,0.0738,-11.777,1,0.0717,82.034,4,0.473,2
J. Cole,4:50am,0.67,0.222,799056,0.373,0.602,0,0.396,-22.332,1,0.156,116.518,4,0.0395,2
J. Cole,6:50am (The Bin Lorry's Revenge),0.0373,0.423,747196,0.667,0.738,0,0.406,-18.932,1,0.0705,131.035,4,0.126,2
J. Cole,Random 8 - Reversed,0.778,0.18,521760,0.284,0.855,2,0.355,-24.587,1,0.0626,113.837,4,0.0396,2
J. Cole,In the Act (feat. Anna Natasha),0.302,0.648,271187,0.487,0.058,8,0.245,-11.485,0,0.0429,99.954,4,0.0829,2
J. Cole,Cannot Express,0.0433,0.623,238629,0.614,0.82,6,0.613,-9.666,0,0.0696,174.985,4,0.289,2
J. Cole,J MAN K,0.0164,0.704,264686,0.628,0.922,5,0.15,-11.617,0,0.063,174.999,4,0.424,2
J. Cole,Kinesthetic Theory,0.00183,0.562,275657,0.597,0.91,8,0.257,-6.613,1,0.0394,175.033,4,0.197,2
J. Cole,FRESH,0.0288,0.69,246857,0.964,0.826,4,0.19,-6.87,0,0.0591,175.012,4,0.397,2
J. Cole,DETAIN,0.000683,0.654,246857,0.961,0.794,11,0.0779,-5.064,0,0.185,174.968,4,0.589,2
J. Cole,Tumbledown,0.0423,0.837,384040,0.41,0.907,11,0.109,-10.991,0,0.0704,100.0,4,0.625,2
Rick Ross,Purple Lamborghini (with Rick Ross),0.0019,0.457,215510,0.899,0,10,0.831,-2.591,0,0.132,147.268,4,0.298,2
Rick Ross,Aston Martin Music,0.0128,0.575,270627,0.591,0,10,0.0567,-5.519,0,0.235,171.823,4,0.392,2
Rick Ross,Florida Boy,0.00922,0.448,312407,0.74,0,5,0.349,-3.708,0,0.247,111.217,5,0.42,2
Rick Ross,Hustlin',0.0898,0.505,254093,0.657,0,9,0.0606,-7.254,1,0.288,135.995,4,0.666,2
Rick Ross,Trap Trap Trap,0.00612,0.729,275720,0.838,0,8,0.0721,-4.476,0,0.313,136.869,4,0.349,2
Rick Ross,I Think She Like Me,0.0084,0.629,242373,0.7,0,2,0.118,-6.212,1,0.264,85.814,4,0.153,2
Rick Ross,Stay Schemin,0.0769,0.558,267720,0.733,0,7,0.18,-4.194,0,0.212,162.214,4,0.301,2
Rick Ross,Apple of My Eye,0.214,0.523,291280,0.783,0,6,0.612,-3.755,0,0.185,117.264,5,0.313,2
Rick Ross,Dead Presidents,0.00589,0.662,267720,0.808,0,9,0.613,-3.06,1,0.122,76.493,4,0.472,2
Rick Ross,Movin' Bass - GTA Remix,0.000758,0.695,253773,0.912,0.000103,10,0.302,-3.331,0,0.193,160.043,4,0.59,2
Rick Ross,Ball Hard,0.0102,0.566,290718,0.534,0,1,0.161,-7.768,0,0.199,144.92,4,0.329,2
Rick Ross,Schemin (Get at Me),0.0608,0.585,268200,0.739,0,7,0.115,-4.05,0,0.153,162.05,4,0.313,2
Rick Ross,Can't Hold Me - Mmg Remix,0.0777,0.448,358708,0.744,0,11,0.372,-3.96,1,0.261,84.146,5,0.265,2
Rick Ross,Hard in the Paint - Remix,0.000303,0.592,30093,0.504,0,9,0.408,-7.039,0,0.349,71.544,4,0.818,2
Rick Ross,Sun Come Up,0.0732,0.761,186348,0.613,0,10,0.417,-6.665,0,0.141,94.97,4,0.826,2
Rick Ross,Thumbin',0.0135,0.742,239543,0.53,0,1,0.121,-6.543,1,0.0571,137.985,4,0.275,2
Rick Ross,Columbia G-Mix,0.02,0.747,310805,0.649,5.51e-06,7,0.317,-6.985,1,0.0703,139.977,4,0.187,2
Rick Ross,Choices,0.0471,0.859,242819,0.703,0,7,0.324,-7.285,1,0.394,119.991,4,0.348,2
Rick Ross,Itchin,0.0199,0.773,82231,0.379,0,10,0.105,-8.221,0,0.0978,135.991,4,0.162,2
Rick Ross,Rag Mama,0.399,0.572,197427,0.442,1.87e-06,4,0.11,-10.653,1,0.0531,101.355,4,0.563,2
Rick Ross,Angels - Remix,0.0804,0.674,245693,0.869,0,10,0.241,-5.039,0,0.336,83.296,4,0.699,2
Rick Ross,Intro,0.733,0.835,69573,0.536,0,4,0.125,-11.212,1,0.942,95.951,4,0.408,2
Rick Ross,D2r / Fmg (Outro),0.462,0.595,60840,0.415,0,9,0.155,-13.995,1,0.25,160.136,4,0.352,2
Rick Ross,Fmg / D2r (Intro),0.342,0.646,37748,0.314,0,9,0.395,-17.196,1,0.342,159.677,3,0.434,2
Rick Ross,Give It 2 Em (feat. Rick Ross & Akon),0.0564,0.728,391967,0.644,0,7,0.371,-6.953,0,0.138,79.063,4,0.328,2
Travis Scott,goosebumps,0.0847,0.841,243837,0.728,0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,2
Travis Scott,Butterfly Effect,0.0714,0.763,190678,0.598,0,11,0.112,-6.865,1,0.0539,140.987,4,0.182,2
Travis Scott,Big Shot (with Travis Scott),0.00763,0.854,221827,0.484,0,1,0.097,-9.054,1,0.213,130.087,4,0.302,2
Travis Scott,beibs in the trap,0.24,0.743,213863,0.571,0,7,0.291,-6.054,0,0.145,119.054,4,0.495,2
Travis Scott,pick up the phone,0.115,0.706,252263,0.716,0,7,0.316,-4.263,0,0.0768,136.904,4,0.459,2
Travis Scott,Antidote,0.00767,0.713,262693,0.526,0.000148,1,0.124,-5.046,1,0.032,131.05,4,0.131,2
Travis Scott,Saint,0.00823,0.857,140793,0.642,0,0,0.106,-3.656,1,0.0588,150.06,4,0.0658,2
Travis Scott,Dubai Shit,0.0595,0.767,228431,0.529,0,5,0.089,-4.421,0,0.0495,138.076,4,0.247,2
Travis Scott,wonderful,0.0737,0.769,216946,0.569,0,1,0.0571,-5.591,0,0.0786,146.062,4,0.612,2
Travis Scott,Know No Better,0.132,0.738,225850,0.814,9.64e-06,7,0.126,-4.414,0,0.0999,119.041,4,0.483,2
Travis Scott,Yellow Rose My Darling,0.0276,0.502,274507,0.553,0.00026,4,0.133,-6.664,1,0.0253,100.004,4,0.206,2
Travis Scott,Hundred Year Home,0.00926,0.652,245440,0.635,0.00994,11,0.144,-9.036,1,0.0273,127.09,4,0.664,2
Travis Scott,The Guadalupe Breakdown,0.00733,0.541,251933,0.731,0.112,9,0.484,-6.923,1,0.0272,103.051,4,0.485,2
Travis Scott,Dear Thelma Lou,0.116,0.562,247413,0.542,0.000113,11,0.0672,-9.332,0,0.0297,156.045,4,0.27,2
Travis Scott,Someday,0.00393,0.451,200427,0.658,0.000106,11,0.116,-6.441,0,0.0288,82.943,3,0.589,2
Travis Scott,Beauty Learns a Thing,0.447,0.487,227213,0.259,0.00835,9,0.147,-12.772,0,0.0259,139.95,4,0.221,2
Travis Scott,Apple Cider Vinegar,0.525,0.378,153987,0.23,0.00888,2,0.361,-13.892,1,0.0294,177.999,4,0.406,2
Travis Scott,Friends / Yarn,0.679,0.495,243227,0.303,0.00329,2,0.072,-12.644,1,0.0305,80.946,4,0.314,2
Travis Scott,Telling God He Overspent,0.0963,0.55,215587,0.452,5.86e-05,1,0.101,-8.114,1,0.0298,78.084,4,0.0934,2
Travis Scott,Ain't That Strong,0.0645,0.47,215307,0.414,0.00197,2,0.111,-9.438,1,0.0306,145.969,4,0.149,2
Travis Scott,Camptown Races (Barbershop Quartet Version),0.917,0.727,119000,0.123,0,2,0.268,-17.066,1,0.0842,115.115,4,0.651,2
Travis Scott,Camptown Races (Piano and barbershop Quartet Version),0.866,0.809,121000,0.199,0,2,0.0697,-16.517,1,0.104,119.56,4,0.932,2
Travis Scott,Old Kentucky Home (Barbershop Quartet Version),0.908,0.386,130000,0.147,1.25e-05,7,0.276,-15.433,1,0.0296,75.35,4,0.483,2
Travis Scott,Children of the Grave,5.13e-06,0.221,313493,0.956,0.765,1,0.34,-5.693,0,0.127,144.392,4,0.385,2
Nicki Minaj,Chun-Li,0.307,0.643,191606,0.766,1.38e-05,6,0.107,-4.788,0,0.384,97.092,4,0.463,2
Nicki Minaj,Barbie Tingz,0.0849,0.917,191700,0.689,0,6,0.603,-6.225,1,0.264,102.414,4,0.443,2
Nicki Minaj,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.075,0.696,216409,0.817,0,1,0.187,-3.862,1,0.109,98.064,4,0.782,2
Nicki Minaj,MotorSport,0.0338,0.896,303077,0.515,0,2,0.317,-5.395,1,0.183,138.016,4,0.174,2
Nicki Minaj,Bang Bang,0.292,0.703,199387,0.789,0,0,0.377,-3.423,0,0.0928,150.058,4,0.761,2
Nicki Minaj,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,0.68,0.749,268864,0.671,0,6,0.167,-5.151,1,0.0599,81.994,4,0.756,2
Nicki Minaj,Starships,0.173,0.75,210627,0.724,0,11,0.185,-2.418,0,0.091,125.053,4,0.702,2
Nicki Minaj,Super Bass,0.282,0.727,200013,0.866,3.87e-06,11,0.585,-4.288,1,0.185,127.01,4,0.653,2
Nicki Minaj,Krippy Kush - Remix,0.0512,0.743,237160,0.671,0,9,0.116,-5.241,1,0.122,163.229,4,0.499,2
Nicki Minaj,Only,0.409,0.67,312027,0.485,0,8,0.0973,-7.272,0,0.737,119.886,4,0.242,2
Nicki Minaj,Right By My Side,0.0113,0.688,265038,0.874,0.592,10,0.124,-4.127,0,0.06,162.046,4,0.633,2
Nicki Minaj,Super Bass,0.256,0.807,199028,0.354,0.88,8,0.0895,-8.633,0,0.0415,126.99,4,0.328,2
Nicki Minaj,Moment 4 life,0.00162,0.626,277602,0.764,0.9,8,0.123,-6.619,0,0.095,196.048,4,0.138,2
Nicki Minaj,Right Thru Me,0.11,0.601,210939,0.873,1.59e-06,1,0.189,-4.785,1,0.0388,162.346,3,0.676,2
Nicki Minaj,Right thru me,0.102,0.507,205224,0.809,0.881,1,0.0643,-7.852,1,0.0431,162.313,3,0.752,2
Nicki Minaj,Moment 4 Life,0.325,0.739,279197,0.819,0.335,8,0.116,-5.82,0,0.0983,98.039,4,0.464,2
Nicki Minaj,Letting Go (Dutty Love) feat. Nicki Minaj,0.0791,0.741,208805,0.844,0.701,5,0.0713,-5.865,1,0.197,92.001,4,0.592,2
Dr. Dre,Still D.R.E.,0.177,0.821,270587,0.774,0.000676,11,0.0577,-3.418,1,0.235,93.425,4,0.547,2
Dr. Dre,The Next Episode,0.0279,0.916,161507,0.906,0,3,0.0803,-2.494,0,0.195,95.3,4,0.291,2
Dr. Dre,Forgot About Dre,0.0879,0.937,222293,0.731,0,8,0.163,-2.132,1,0.0815,133.961,4,0.626,2
Dr. Dre,What's The Difference,0.238,0.792,244200,0.825,0,11,0.186,-0.362,0,0.23,91.907,4,0.696,2
Dr. Dre,I Need A Doctor,0.0996,0.591,283733,0.934,1.81e-06,3,0.348,-4.389,1,0.437,155.968,4,0.452,2
Dr. Dre,Keep Their Heads Ringin',0.0442,0.672,305573,0.785,0.00253,9,0.136,-4.214,0,0.109,90.574,4,0.219,2
Dr. Dre,Xxplosive,0.201,0.78,215200,0.882,1.07e-05,1,0.15,-4.368,1,0.134,168.955,4,0.926,2
Dr. Dre,Kush - Main,0.000763,0.497,235120,0.872,8.94e-05,7,0.171,-6.166,1,0.115,126.785,5,0.383,2
Dr. Dre,The Watcher,0.198,0.938,206547,0.49,0,7,0.238,-3.527,1,0.218,97.591,4,0.504,2
Dr. Dre,Fuck You,0.264,0.879,205453,0.567,0,9,0.119,-3.923,0,0.416,92.17,4,0.759,2
Dr. Dre,Dr -With Michael Garcia,0.000488,0.934,166800,0.535,0,6,0.0959,-11.803,1,0.0795,95.432,4,0.588,2
Dr. Dre,Life-With Michael Garcia,0.00581,0.921,214733,0.412,0,3,0.0745,-11.901,1,0.272,133.934,4,0.566,2
Dr. Dre,Funky Flute,0.0985,0.701,285427,0.847,3.01e-06,7,0.522,-7.18,1,0.171,106.267,4,0.631,2
Dr. Dre,Prelude,0.178,0.275,67733,0.6,0.00201,10,0.0674,-11.224,0,0.0397,93.84,4,0.736,2
Dr. Dre,Delete,0.243,0.856,252080,0.817,0,9,0.291,-7.278,0,0.17,108.046,4,0.656,2
Dr. Dre,Delete,0.367,0.777,151200,0.541,0.000599,6,0.0638,-13.596,1,0.337,150.429,4,0.967,2
Dr. Dre,Delete,0.0178,0.899,253360,0.462,0,9,0.322,-11.94,0,0.382,97.389,4,0.745,2
N.W.A.,Straight Outta Compton,0.0495,0.833,258688,0.874,0,8,0.345,-9.426,1,0.155,102.866,4,0.414,2
N.W.A.,Fuck Tha Police,0.0184,0.865,345717,0.751,0,8,0.0529,-8.363,0,0.304,98.647,4,0.851,2
N.W.A.,Express Yourself,0.0463,0.845,265102,0.584,0,8,0.254,-10.996,0,0.304,95.052,4,0.951,2
N.W.A.,Chin Check,0.0831,0.906,221373,0.775,2.74e-05,2,0.15,-5.775,1,0.268,100.054,4,0.838,2
N.W.A.,Gangsta Gangsta,0.0251,0.897,336917,0.694,1.82e-06,6,0.324,-8.364,0,0.277,98.118,4,0.706,2
N.W.A.,Dope Man,0.00769,0.753,375733,0.702,0,7,0.123,-7.922,1,0.271,176.483,4,0.727,2
N.W.A.,Alwayz Into Somethin',0.0131,0.708,264960,0.878,0,2,0.206,-4.503,1,0.206,88.528,4,0.817,2
N.W.A.,Appetite For Destruction,0.0348,0.83,188573,0.795,1.08e-06,7,0.0864,-7.644,1,0.181,105.525,4,0.402,2
N.W.A.,Dopeman - Remix,0.00253,0.82,320172,0.568,0,7,0.07,-9.311,1,0.38,176.24,4,0.674,2
N.W.A.,100 Miles And Runnin',0.123,0.771,272933,0.92,0,6,0.538,-8.533,0,0.243,111.934,4,0.575,2
N.W.A.,She Knows,0.504,0.836,217078,0.701,1.46e-05,7,0.0582,-4.303,1,0.154,114.963,4,0.958,2
N.W.A.,Don't Buy a Poppy,0.0398,0.633,269349,0.934,0.0454,5,0.323,-7.615,0,0.0305,140.011,3,0.365,2
N.W.A.,Colour Purple,0.411,0.788,260000,0.851,0.000137,5,0.875,-1.626,0,0.0434,120.051,4,0.837,2
N.W.A.,Don't Let Z-Ro Down (M.O.B. 101),0.142,0.721,198535,0.804,0,11,0.339,-5.12,1,0.2,116.062,4,0.619,2
N.W.A.,Frfr,0.357,0.699,228000,0.702,0,6,0.211,-3.642,0,0.0733,119.491,4,0.681,2
N.W.A.,Trap Nomo,0.039,0.498,268126,0.66,4.27e-06,10,0.209,-5.283,0,0.0772,119.016,4,0.539,2
N.W.A.,Impala,0.089,0.7,262107,0.849,0,5,0.191,-5.154,0,0.0894,144.159,4,0.496,2
N.W.A.,Excuses,0.135,0.485,257529,0.763,0,4,0.181,-4.743,0,0.473,179.964,3,0.358,2
N.W.A.,Rx,0.0121,0.616,239997,0.739,0.0464,11,0.812,-4.287,1,0.0453,120.004,4,0.384,2
N.W.A.,Origami,0.334,0.767,177780,0.847,0,0,0.468,-3.282,0,0.0454,119.99,4,0.756,2
N.W.A.,Flight from Tokyo / Running,0.454,0.538,269186,0.564,0.000344,4,0.147,-8.449,0,0.0743,125.206,4,0.664,2
N.W.A.,December 10th,0.327,0.695,333500,0.781,0,10,0.0845,-3.081,0,0.0463,120.029,4,0.146,2
N.W.A.,"Roll Deep (feat. Fat Joe, 3 Way Funk & MC Ren of NWA)",0.118,0.758,268747,0.457,0,2,0.313,-12.334,1,0.328,164.692,4,0.796,2
N.W.A.,Igbo-Bunk,0.901,0.663,393853,0.351,0.518,11,0.0832,-14.725,1,0.442,116.742,3,0.754,2
N.W.A.,Agbalaka,0.976,0.819,660787,0.376,0.815,7,0.137,-16.597,1,0.315,126.158,3,0.849,2
N.W.A.,Mmiri,0.928,0.601,1401853,0.447,0.0885,8,0.334,-15.235,1,0.429,111.182,3,0.889,2
N.W.A.,Olu Ebube,0.898,0.766,357533,0.372,0.827,8,0.113,-16.529,1,0.0716,113.917,4,0.6,2
N.W.A.,Straight Outta Compton,0.38,0.745,227096,0.949,0,8,0.357,-6.155,1,0.282,104.031,4,0.554,2
N.W.A.,Straight Outta Compton (G-House Remix),0.0126,0.893,245917,0.752,4.31e-06,7,0.197,-7.483,1,0.273,122.985,4,0.547,2
Cardi B,I Like It,0.099,0.816,253390,0.726,0,5,0.372,-3.998,0,0.129,136.048,4,0.65,2
Cardi B,Finesse (Remix) [feat. Cardi B],0.0185,0.704,217289,0.859,0,5,0.0215,-4.877,0,0.0996,105.115,4,0.926,2
Cardi B,Be Careful,0.0256,0.82,210787,0.568,0,6,0.0952,-8.23,0,0.411,152.279,4,0.535,2
Cardi B,I Do (feat. SZA),0.27,0.886,200205,0.473,2.58e-05,7,0.0864,-7.338,0,0.255,135.065,4,0.438,2
Cardi B,Drip (feat. Migos),0.0511,0.968,262308,0.589,0,11,0.0731,-7.808,1,0.255,129.993,4,0.268,2
Cardi B,Ring (feat. Kehlani),0.049,0.767,177140,0.543,0,1,0.115,-7.881,0,0.103,106.029,4,0.485,2
Cardi B,Bartier Cardi (feat. 21 Savage),0.00111,0.908,224285,0.524,0.000678,1,0.383,-7.955,1,0.181,138.015,4,0.109,2
Cardi B,Bodak Yellow,0.0659,0.926,223713,0.703,0,11,0.231,-6.337,0,0.103,125.022,4,0.485,2
Cardi B,Best Life (feat. Chance The Rapper),0.287,0.62,284856,0.625,0,9,0.314,-7.438,1,0.553,167.911,4,0.665,2
Cardi B,Bickenhead,0.154,0.884,181624,0.814,1.67e-06,7,0.158,-5.333,1,0.303,155.938,4,0.907,2
Cardi B,Bodak Yellow,0.399,0.885,93245,0.702,1.36e-06,9,0.116,-6.738,1,0.122,124.944,4,0.898,2
Chance the Rapper,Best Life (feat. Chance The Rapper),0.287,0.62,284856,0.625,0,9,0.314,-7.438,1,0.553,167.911,4,0.665,2
Chance the Rapper,No Problem (feat. Lil Wayne & 2 Chainz),0.156,0.652,304607,0.795,0,11,0.123,-5.192,0,0.174,135.018,4,0.788,2
Chance the Rapper,Juke Jam (feat. Justin Bieber & Towkio),0.716,0.505,219683,0.397,0,5,0.0853,-9.349,1,0.324,95.063,1,0.558,2
Chance the Rapper,All Night (feat. Knox Fortune),0.0358,0.704,141542,0.777,0,2,0.151,-5.729,1,0.195,111.921,4,0.392,2
Chance the Rapper,Same Drugs,0.947,0.461,257775,0.293,9.95e-06,6,0.0936,-9.52,1,0.0555,180.297,4,0.531,2
Chance the Rapper,Smoke Break (feat. Future),0.257,0.705,226494,0.453,0,3,0.143,-8.174,1,0.196,124.942,4,0.283,2
Chance the Rapper,All We Got (feat. Kanye West & Chicago Children's Choir),0.308,0.531,203794,0.544,1.89e-06,0,0.0835,-8.615,0,0.462,131.921,4,0.398,2
Chance the Rapper,Summer Friends (feat. Jeremih & Francis & The Lights),0.675,0.693,290316,0.426,1.03e-05,8,0.115,-12.476,1,0.302,144.796,4,0.477,2
Chance the Rapper,Angels (feat. Saba),0.294,0.771,206240,0.647,0,5,0.37,-5.127,0,0.376,155.914,4,0.678,2
Chance the Rapper,Blessings,0.723,0.714,221940,0.343,5.48e-06,10,0.102,-7.641,1,0.38,72.348,4,0.372,2
Chance the Rapper,Gentlemen,0.00535,0.512,343347,0.784,0.00996,1,0.0993,-8.704,0,0.172,172.015,4,0.887,2
Chance the Rapper,Confident (Oh No No),0.348,0.85,247000,0.738,5.15e-06,5,0.0892,-5.203,0,0.0312,133.973,4,0.965,2
Chance the Rapper,Confident (Oh No No) [Karaoke Version],0.302,0.788,247856,0.681,0.857,5,0.0873,-7.132,0,0.0413,133.983,4,0.976,2
Kid Ink,Promise,0.0599,0.797,224240,0.469,0,8,0.0753,-8.112,1,0.0646,103.057,4,0.481,2
Kid Ink,F With U,0.4,0.578,179533,0.528,0,8,0.149,-7.169,1,0.274,98.555,4,0.622,2
Kid Ink,Ride Out,0.0469,0.696,211909,0.801,0,5,0.502,-5.641,0,0.0952,93.003,4,0.536,2
Kid Ink,Hell & Back,0.339,0.597,250558,0.545,0,8,0.107,-6.956,1,0.102,134.043,4,0.344,2
Kid Ink,Show Me,0.0382,0.712,217800,0.52,0,7,0.134,-7.325,1,0.0565,98.096,4,0.645,2
Kid Ink,That's on You,0.0345,0.596,210440,0.481,0,9,0.197,-8.676,1,0.353,104.984,4,0.277,2
Kid Ink,Money and the Power,0.0271,0.565,206667,0.683,7.69e-05,0,0.114,-5.77,1,0.0889,174.073,4,0.353,2
Kid Ink,Be Real,0.122,0.762,206760,0.611,0.000315,9,0.141,-5.462,0,0.0876,99.934,4,0.386,2
Kid Ink,Body Language,0.0187,0.882,206280,0.53,0,5,0.097,-5.771,0,0.0379,99.015,4,0.256,2
Kid Ink,Tell Somebody,0.158,0.446,240939,0.687,5.76e-06,11,0.147,-7.027,0,0.264,79.0,5,0.227,2
Post Malone,Better Now,0.354,0.68,231267,0.563,0,10,0.136,-5.843,1,0.0454,145.028,4,0.374,2
Post Malone,Psycho,0.58,0.739,221440,0.559,0,8,0.112,-8.011,1,0.117,140.124,4,0.439,2
Post Malone,Paranoid,0.0379,0.61,221787,0.554,3.84e-05,0,0.166,-5.501,1,0.137,159.85,4,0.244,2
Post Malone,rockstar,0.117,0.587,218147,0.535,6.56e-05,5,0.131,-6.09,0,0.0898,159.847,4,0.14,2
Post Malone,Spoil My Night,0.337,0.669,194560,0.675,1.5e-05,1,0.109,-2.869,1,0.0337,160.911,4,0.262,2
Post Malone,Rich & Sad,0.186,0.601,206453,0.59,0,2,0.0942,-5.001,1,0.0569,151.952,4,0.274,2
Post Malone,Stay,0.414,0.479,204427,0.468,0,5,0.148,-5.396,1,0.0274,85.913,4,0.35,2
Post Malone,Over Now,0.131,0.559,246987,0.761,1.6e-06,4,0.143,-4.041,0,0.0877,163.898,4,0.24,2
Post Malone,Ball For Me,0.493,0.792,206267,0.56,0,9,0.0849,-4.125,1,0.225,134.044,4,0.505,2
Post Malone,Zack And Codeine,0.143,0.742,204360,0.84,0,5,0.133,-5.198,0,0.0471,138.032,4,0.287,2
Ace Hood,Bugatti,0.0168,0.607,269267,0.589,0,1,0.0855,-4.929,1,0.0542,130.431,4,0.069,2
Ace Hood,Came Wit the Posse,0.235,0.953,178056,0.486,6.33e-06,5,0.121,-7.177,1,0.0859,127.055,3,0.701,2
Ace Hood,3 Bless,0.0984,0.837,153912,0.509,0,1,0.105,-5.841,1,0.449,156.044,4,0.111,2
Ace Hood,Top,0.337,0.712,185568,0.652,6.72e-05,0,0.128,-6.63,0,0.241,83.529,4,0.39,2
Ace Hood,Hustle Hard Remix,0.00501,0.83,285693,0.749,0,1,0.283,-3.64,1,0.158,140.023,4,0.193,2
Ace Hood,Be Calm,0.284,0.814,196389,0.486,0,1,0.191,-5.793,1,0.422,144.049,4,0.153,2
Ace Hood,Passion,0.239,0.848,189744,0.466,0,10,0.116,-7.583,0,0.279,77.483,4,0.39,2
Ace Hood,Play to Win,0.0688,0.805,180048,0.597,1.78e-06,10,0.0627,-5.48,0,0.349,150.088,4,0.665,2
Ace Hood,Uber,0.398,0.828,208875,0.392,0,1,0.115,-7.903,0,0.331,130.972,4,0.206,2
Ace Hood,To Whom It May Concern,0.0573,0.482,286056,0.658,4.29e-06,5,0.123,-5.954,0,0.322,160.083,4,0.0713,2
Ace Hood,Untouchable,0.0121,0.525,224200,0.901,0,1,0.117,-2.835,0,0.327,178.314,4,0.398,2
Katy Perry,Swish Swish,0.0192,0.836,242510,0.705,1.47e-05,5,0.107,-5.221,0,0.0537,119.949,4,0.553,3
Katy Perry,Chained To The Rhythm,0.0763,0.52,237734,0.798,0,0,0.144,-5.389,1,0.0944,95.252,4,0.485,3
Katy Perry,Dark Horse,0.00403,0.646,215672,0.587,0,6,0.145,-6.139,1,0.0528,131.932,4,0.341,3
Katy Perry,Last Friday Night (T.G.I.F.),0.00125,0.651,230733,0.812,3.01e-05,3,0.667,-3.797,0,0.0409,126.023,4,0.72,3
Katy Perry,Firework,0.141,0.638,227893,0.832,0,8,0.113,-5.039,1,0.049,124.071,4,0.648,3
Katy Perry,Bon appétit,0.117,0.803,227822,0.791,8.38e-05,6,0.242,-5.759,1,0.0633,106.044,4,0.564,3
Katy Perry,E.T. - feat. Kanye West,0.0181,0.62,229573,0.869,0,1,0.369,-5.252,1,0.175,151.684,4,0.76,3
Katy Perry,The One That Got Away - Acoustic,0.697,0.714,259040,0.434,0,4,0.0919,-11.542,1,0.0396,123.942,4,0.352,3
